,Latent,Distance,Value,KS
782,PCA 50D t-SNE,Inter-Type,7740.555548186503,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
783,PCA 50D t-SNE,Inter-Type,7786.745409018825,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
784,PCA 50D t-SNE,Inter-Type,7748.373342610485,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
785,PCA 50D t-SNE,Inter-Type,7774.403945892673,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
786,PCA 50D t-SNE,Inter-Type,7754.723433374443,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
787,PCA 50D t-SNE,Inter-Type,7764.337277843321,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
788,PCA 50D t-SNE,Inter-Type,7769.882444386607,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
789,PCA 50D t-SNE,Inter-Type,7749.1182708494525,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
790,PCA 50D t-SNE,Inter-Type,7777.574046910144,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
791,PCA 50D t-SNE,Inter-Type,7749.313619103132,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
792,PCA 50D t-SNE,Inter-Type,7788.1461273199075,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
793,PCA 50D t-SNE,Inter-Type,7761.263442208301,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
794,PCA 50D t-SNE,Inter-Type,7785.978129553286,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
795,PCA 50D t-SNE,Inter-Type,7770.637590090876,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
796,PCA 50D t-SNE,Inter-Type,7800.613436772017,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
797,PCA 50D t-SNE,Inter-Type,7774.646467246071,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
798,PCA 50D t-SNE,Inter-Type,7809.421552735394,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
799,PCA 50D t-SNE,Inter-Type,7762.038530948238,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
800,PCA 50D t-SNE,Inter-Type,7769.841007187416,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
801,PCA 50D t-SNE,Inter-Type,7811.459040581775,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
802,PCA 50D t-SNE,Inter-Type,7777.698033290194,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
803,PCA 50D t-SNE,Inter-Type,7773.830638473511,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
804,PCA 50D t-SNE,Inter-Type,7756.766084104708,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
805,PCA 50D t-SNE,Inter-Type,7784.48290363968,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
806,PCA 50D t-SNE,Inter-Type,7739.842537594746,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
807,PCA 50D t-SNE,Inter-Type,7771.225936336604,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
808,PCA 50D t-SNE,Inter-Type,7762.054389212051,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
809,PCA 50D t-SNE,Inter-Type,7781.198380410948,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
810,PCA 50D t-SNE,Inter-Type,7808.29429731385,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
811,PCA 50D t-SNE,Inter-Type,7798.43443270279,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
812,PCA 50D t-SNE,Inter-Type,7771.592027567565,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
813,PCA 50D t-SNE,Inter-Type,7769.91141531483,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
814,PCA 50D t-SNE,Inter-Type,7779.164077253693,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
815,PCA 50D t-SNE,Intra-Type,7738.800593216242,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
816,PCA 50D t-SNE,Intra-Type,7736.775405148049,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
817,PCA 50D t-SNE,Intra-Type,7737.261223680227,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
818,PCA 50D t-SNE,Intra-Type,7736.1492839157245,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
819,PCA 50D t-SNE,Intra-Type,7736.929408439248,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
820,PCA 50D t-SNE,Intra-Type,7733.096321483616,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
821,PCA 50D t-SNE,Intra-Type,7769.921605406168,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
822,PCA 50D t-SNE,Intra-Type,7734.513211933629,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
823,PCA 50D t-SNE,Intra-Type,7736.544688056439,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
824,PCA 50D t-SNE,Intra-Type,7737.028851662856,"KstestResult(statistic=0.9, pvalue=1.4934385238090559e-22, statistic_location=7738.9613917633815, statistic_sign=-1)"
